datetime,near_open,near_high,near_low,near_close,near_vol,near_hold,symbol_x,far_open,far_high,far_low,far_close,far_vol,far_hold,symbol_y,product,near_symbol,far_symbol,raw_basis,raw_annualized_rate,dividend_adjusted_basis,adj_annualized_rate,dividend_between,days_to_near_expiry,days_to_far_expiry,near_expiry,far_expiry
2026-03-26 15:00:00,7436.4,7436.4,7413.8,7413.8,2535,149308,IC2606,7259.2,7262.8,7239.0,7240.2,32,64959,IC2609,IC,IC2606,IC2609,-173.60000000000036,-9.392048508291209,-155.60000000000036,-8.418218593837054,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 09:35:00,7356.0,7437.4,7352.0,7420.0,46,146215,IC2606,7175.6,7261.8,7175.6,7246.6,68,64353,IC2609,IC,IC2606,IC2609,-173.39999999999964,-9.373389413820659,-155.39999999999964,-8.400373211693946,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 09:40:00,7420.2,7438.4,7416.6,7425.0,29,145095,IC2606,7243.0,7262.0,7237.6,7248.6,565,64076,IC2609,IC,IC2606,IC2609,-176.39999999999964,-9.52913752913751,-158.39999999999964,-8.556776556776537,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 09:45:00,7430.0,7435.8,7430.0,7433.4,16,143923,IC2606,7248.6,7271.8,7237.4,7257.6,7,63942,IC2609,IC,IC2606,IC2609,-175.79999999999927,-9.485993867299825,-157.79999999999927,-8.514731696586528,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 09:50:00,7433.2,7446.4,7406.8,7410.4,8,143305,IC2606,7259.0,7270.4,7232.2,7234.2,7,63858,IC2609,IC,IC2606,IC2609,-176.19999999999982,-9.537086577462256,-158.19999999999982,-8.562809855587563,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 09:55:00,7410.4,7444.4,7409.2,7440.8,2081,142917,IC2606,7234.2,7270.4,7232.6,7265.2,312,63816,IC2609,IC,IC2606,IC2609,-175.60000000000036,-9.465778818536604,-157.60000000000036,-8.495482584290258,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 10:00:00,7462.4,7464.4,7453.4,7458.0,71,142860,IC2606,7289.0,7289.6,7276.8,7286.4,17,63775,IC2609,IC,IC2606,IC2609,-171.60000000000036,-9.22882427307208,-153.60000000000036,-8.260765782889695,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 10:05:00,7458.0,7469.8,7436.6,7444.4,108,142654,IC2606,7286.4,7294.0,7267.6,7270.8,2,63757,IC2609,IC,IC2606,IC2609,-173.59999999999945,-9.353442753045108,-155.59999999999945,-8.383615739480522,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 10:10:00,7444.8,7471.4,7435.4,7470.0,121,142500,IC2606,7271.6,7295.0,7263.8,7292.0,16,63751,IC2609,IC,IC2606,IC2609,-178.0,-9.557644497403532,-160.0,-8.591141121261602,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 10:15:00,7473.0,7489.4,7473.0,7482.6,553,142685,IC2606,7292.0,7314.6,7285.2,7306.4,150,63734,IC2609,IC,IC2606,IC2609,-176.20000000000073,-9.44506272868076,-158.20000000000073,-8.480186854014171,18.0,55,146,2026-06-19,2026-09-18
